run,scenario_id,condition,swap_pair,direction,source_stratum,paper_failure_mode,multi_label_grounded,domestic_violence_hidden_fact,domestic_violence_explicit_probe,opening_query,hidden_fact,expected_initial_label,expected_initial_label_canonical,expected_final_label,expected_final_label_canonical,initial_top_label,initial_labels,initial_top_category_is_expected,initial_top_is_expected,initial_category_correct,initial_subcategory_correct,initial_exact_scorable,provider_initial_category_flag,provider_initial_exact_flag,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_top_label,final_labels,final_top_category_is_expected,final_top_is_expected,final_category_correct,final_subcategory_correct,final_exact_scorable,provider_final_category_flag,provider_final_exact_flag,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,classification_changed,top_category_changed,provider_error,latency_ms,promptfoo_success
final_run_2_20260714T181957Z,x0645,intended,license_vs_employment_discrimination,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,True,A decision connected to my occupation has cost me work. Can a lawyer help me?,"My license remains valid, but my employer fired me because of a protected characteristic.",Administrative Law > Professional Licensing,Administrative Law > Professional Licensing,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > General - Employee || Administrative Law > Professional Licensing,False,False,True,True,True,True,True,1,What kind of decision hurt your ability to work?,True,What kind of decision hurt your ability to work?,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Administrative Law > Professional Licensing,True,False,True,,False,True,False,True,,False,,True,False,,56422,False
final_run_2_20260714T181957Z,x0727,intended,veterans_benefits_vs_va_loan,AtoB,expanded_workbook_grounded,,True,False,False,I received a denial involving a veterans program and do not know how to appeal. I do not know what to do next.,"The legal problem is a VA loan on residential property, not veterans compensation.",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,True,True,True,True,True,True,True,1,Which veterans program denied you?,True,Which veterans program denied you?,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,False,False,False,False,True,False,False,False,False,False,False,False,False,,14024,False
final_run_2_20260714T181957Z,x0596,intended,copyright_vs_patent,BtoA,expanded_workbook_grounded,,True,False,False,I want to stop competitors from copying a new creation. I do not know what to do next.,The creation is software code and written content that I want to register.,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Other,True,False,True,True,True,True,True,2,"What kind of creation is it? || Have you shared or posted this creation publicly (online, sales, demo, or show) without a confidentiality agreement?",True,What kind of creation is it?,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Other,True,True,True,True,True,True,True,True,True,False,False,False,False,,15708,False
final_run_2_20260714T181957Z,x0318,intended,judgment_vs_bankruptcy,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,I need advice about a judgment and whether there is a broader solution.,"I won the case, but the other person still has not paid me.",Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor),False,False,False,False,True,False,False,3,"Which best describes you in this judgment? || What kind of case was the judgment from? || Is anything happening right now to collect the judgment (like wage garnishment, bank account freeze, or a lien)?",True,Which best describes you in this judgment?,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor) || Bankruptcy > Personal,True,True,True,True,True,True,False,True,True,False,False,False,False,,70081,False
final_run_2_20260714T181957Z,legacy_137,intended,employee_vs_employer,BtoA,legacy_200_snapshot,,False,False,True,"I stopped working with a person who was helping my business, and now they're saying I breached the agreement.",They were hired as an employee and believe the termination was wrongful.,"Business & Corporate > General (Contracts, Business, Organization)","Business and Corporate > General (contracts, entities)",Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Business and Corporate > Litigation,"Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",True,False,True,True,True,False,False,3,"Do you have a written agreement with this person, or was it informal? || Have you been served with a lawsuit, or did you just get a demand or threat? || What was this person’s role for your business?",True,What was this person’s role for your business?,Business and Corporate > Litigation,"Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",False,False,False,,False,False,False,False,,False,,False,False,,15882,False
final_run_2_20260714T181957Z,x0106,intended,stalking_vs_restraining,BtoA,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,False,False,A person close to me keeps contacting and threatening me.,The person is a neighbor I have never dated and is not related to me.,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders,Family Law > Restraining Orders,Family Law > Restraining Orders || General Litigation > Stalking Orders,True,True,True,True,True,True,True,1,"Is this person a current or former spouse/partner, a family/household member, or someone else?",True,"Is this person a current or former spouse/partner, a family/household member, or someone else?",Family Law > Restraining Orders,Family Law > Restraining Orders || General Litigation > Stalking Orders,False,False,True,True,True,True,True,True,True,False,False,False,False,,16122,False
final_run_2_20260714T181957Z,legacy_053,intended,custody_vs_support,BtoA,legacy_200_snapshot,,False,False,False,I need some advice about my child and what I should be doing. My ex keeps changing things.,My ex keeps canceling my weekends with my kid last minute.,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,False,True,False,True,True,False,1,What part is your ex changing?,True,What part is your ex changing?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,True,True,False,False,False,False,,15355,False
final_run_2_20260714T181957Z,x0198,intended,wrongful_discharge_vs_unemployment,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I need assistance after my termination and a decision about my income.,I was fired for reporting misconduct and have not applied for unemployment.,Administrative Law > Unemployment,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Administrative Law > Unemployment,False,False,True,True,True,True,True,1,What is the main issue you need help with after being let go?,True,What is the main issue you need help with after being let go?,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Administrative Law > Unemployment,True,False,True,,False,True,False,True,,False,,True,False,,13677,False
final_run_2_20260714T181957Z,x0164,intended,employment_vs_state_hearing,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,My employer discriminated against me and I need help with the next step. Can a lawyer help me?,"I am appealing the state bureau's final order, not suing my employer right now.",Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee,True,False,True,,False,True,False,0,,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,5103,False
final_run_2_20260714T181957Z,legacy_071,intended,debtor_vs_creditor,BtoA,legacy_200_snapshot,,False,False,False,I sold a bike to someone online and they still haven’t paid me. What should I do?,The buyer claimed the bike was broken and is refusing to pay because of that.,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Consumer Law > General,Consumer Law > General,Consumer Law > Problems Between Consumers,Consumer Law > Problems Between Consumers || Consumer Law > Small Claims Advice,False,False,False,False,True,False,False,2,Did you already give them the bike? || Where did the sale happen?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,9118,False
final_run_2_20260714T181957Z,x0347,intended,tenant_vs_landlord,BtoA,expanded_workbook_grounded,,True,False,False,Someone in a rental unit is causing problems and I need legal help.,I am the tenant facing eviction from the apartment where I live.,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential) || General Litigation > Neighbor Disputes/Nuisance,True,True,True,True,True,True,True,1,Which one fits you best for this problem?,True,Which one fits you best for this problem?,Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential) || General Litigation > Neighbor Disputes/Nuisance,True,False,True,True,True,True,True,True,True,False,False,False,False,,24220,False
