category,subcategory,left_rater,right_rater,left_selected,right_selected,both_selected,positive_jaccard,positive_dice_f1
Real Property,Water Law,gpt52,qs,1,0,0,0.0,0.0
Real Property,Water Law,gemini31_pro,deepseek_v4,1,1,1,1.0,1.0
Real Property,Water Law,gemini31_pro,jackie,1,1,1,1.0,1.0
Real Property,Water Law,gemini31_pro,qs,1,0,0,0.0,0.0
Real Property,Water Law,deepseek_v4,jackie,1,1,1,1.0,1.0
Real Property,Water Law,deepseek_v4,qs,1,0,0,0.0,0.0
Real Property,Water Law,jackie,qs,1,0,0,0.0,0.0
Real Property,Other,gpt52,gemini31_pro,1,1,1,1.0,1.0
Real Property,Other,gpt52,deepseek_v4,1,0,0,0.0,0.0
Real Property,Other,gpt52,jackie,1,1,0,0.0,0.0
Real Property,Other,gpt52,qs,1,0,0,0.0,0.0
Real Property,Other,gemini31_pro,deepseek_v4,1,0,0,0.0,0.0
Real Property,Other,gemini31_pro,jackie,1,1,0,0.0,0.0
Real Property,Other,gemini31_pro,qs,1,0,0,0.0,0.0
Real Property,Other,deepseek_v4,jackie,0,1,0,0.0,0.0
Real Property,Other,deepseek_v4,qs,0,0,0,,
Real Property,Other,jackie,qs,1,0,0,0.0,0.0
Taxation,Business & Corporate,gpt52,gemini31_pro,1,1,0,0.0,0.0
Taxation,Business & Corporate,gpt52,deepseek_v4,1,0,0,0.0,0.0
Taxation,Business & Corporate,gpt52,jackie,1,0,0,0.0,0.0
Taxation,Business & Corporate,gpt52,qs,1,0,0,0.0,0.0
Taxation,Business & Corporate,gemini31_pro,deepseek_v4,1,0,0,0.0,0.0
Taxation,Business & Corporate,gemini31_pro,jackie,1,0,0,0.0,0.0
Taxation,Business & Corporate,gemini31_pro,qs,1,0,0,0.0,0.0
Taxation,Business & Corporate,deepseek_v4,jackie,0,0,0,,
Taxation,Business & Corporate,deepseek_v4,qs,0,0,0,,
Taxation,Business & Corporate,jackie,qs,0,0,0,,
Taxation,Criminal,gpt52,gemini31_pro,0,0,0,,
Taxation,Criminal,gpt52,deepseek_v4,0,0,0,,
Taxation,Criminal,gpt52,jackie,0,0,0,,
Taxation,Criminal,gpt52,qs,0,0,0,,
Taxation,Criminal,gemini31_pro,deepseek_v4,0,0,0,,
Taxation,Criminal,gemini31_pro,jackie,0,0,0,,
Taxation,Criminal,gemini31_pro,qs,0,0,0,,
Taxation,Criminal,deepseek_v4,jackie,0,0,0,,
Taxation,Criminal,deepseek_v4,qs,0,0,0,,
Taxation,Criminal,jackie,qs,0,0,0,,
Taxation,Estate & Gift,gpt52,gemini31_pro,0,0,0,,
Taxation,Estate & Gift,gpt52,deepseek_v4,0,0,0,,
Taxation,Estate & Gift,gpt52,jackie,0,0,0,,
Taxation,Estate & Gift,gpt52,qs,0,0,0,,
Taxation,Estate & Gift,gemini31_pro,deepseek_v4,0,0,0,,
Taxation,Estate & Gift,gemini31_pro,jackie,0,0,0,,
Taxation,Estate & Gift,gemini31_pro,qs,0,0,0,,
Taxation,Estate & Gift,deepseek_v4,jackie,0,0,0,,
Taxation,Estate & Gift,deepseek_v4,qs,0,0,0,,
Taxation,Estate & Gift,jackie,qs,0,0,0,,
Taxation,Litigation,gpt52,gemini31_pro,0,0,0,,
Taxation,Litigation,gpt52,deepseek_v4,0,0,0,,
Taxation,Litigation,gpt52,jackie,0,0,0,,
Taxation,Litigation,gpt52,qs,0,0,0,,
Taxation,Litigation,gemini31_pro,deepseek_v4,0,0,0,,
Taxation,Litigation,gemini31_pro,jackie,0,0,0,,
Taxation,Litigation,gemini31_pro,qs,0,0,0,,
Taxation,Litigation,deepseek_v4,jackie,0,0,0,,
Taxation,Litigation,deepseek_v4,qs,0,0,0,,
Taxation,Litigation,jackie,qs,0,0,0,,
Taxation,Personal Income,gpt52,gemini31_pro,2,1,1,0.5,0.6666666666666666
Taxation,Personal Income,gpt52,deepseek_v4,2,1,1,0.5,0.6666666666666666
Taxation,Personal Income,gpt52,jackie,2,2,2,1.0,1.0
Taxation,Personal Income,gpt52,qs,2,2,2,1.0,1.0
Taxation,Personal Income,gemini31_pro,deepseek_v4,1,1,1,1.0,1.0
Taxation,Personal Income,gemini31_pro,jackie,1,2,1,0.5,0.6666666666666666
Taxation,Personal Income,gemini31_pro,qs,1,2,1,0.5,0.6666666666666666
Taxation,Personal Income,deepseek_v4,jackie,1,2,1,0.5,0.6666666666666666
Taxation,Personal Income,deepseek_v4,qs,1,2,1,0.5,0.6666666666666666
Taxation,Personal Income,jackie,qs,2,2,2,1.0,1.0
Taxation,Other,gpt52,gemini31_pro,0,0,0,,
Taxation,Other,gpt52,deepseek_v4,0,0,0,,
Taxation,Other,gpt52,jackie,0,0,0,,
Taxation,Other,gpt52,qs,0,0,0,,
Taxation,Other,gemini31_pro,deepseek_v4,0,0,0,,
Taxation,Other,gemini31_pro,jackie,0,0,0,,
Taxation,Other,gemini31_pro,qs,0,0,0,,
Taxation,Other,deepseek_v4,jackie,0,0,0,,
Taxation,Other,deepseek_v4,qs,0,0,0,,
Taxation,Other,jackie,qs,0,0,0,,
Wills & Trusts,Conservatorship/Guardianship,gpt52,gemini31_pro,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Conservatorship/Guardianship,gpt52,deepseek_v4,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Conservatorship/Guardianship,gpt52,jackie,3,5,3,0.6,0.75
Wills & Trusts,Conservatorship/Guardianship,gpt52,qs,3,4,3,0.75,0.8571428571428571
Wills & Trusts,Conservatorship/Guardianship,gemini31_pro,deepseek_v4,2,2,1,0.3333333333333333,0.5
Wills & Trusts,Conservatorship/Guardianship,gemini31_pro,jackie,2,5,2,0.4,0.5714285714285714
Wills & Trusts,Conservatorship/Guardianship,gemini31_pro,qs,2,4,2,0.5,0.6666666666666666
Wills & Trusts,Conservatorship/Guardianship,deepseek_v4,jackie,2,5,2,0.4,0.5714285714285714
Wills & Trusts,Conservatorship/Guardianship,deepseek_v4,qs,2,4,2,0.5,0.6666666666666666
Wills & Trusts,Conservatorship/Guardianship,jackie,qs,5,4,4,0.8,0.8888888888888888
Wills & Trusts,Document Review,gpt52,gemini31_pro,0,0,0,,
Wills & Trusts,Document Review,gpt52,deepseek_v4,0,0,0,,
Wills & Trusts,Document Review,gpt52,jackie,0,0,0,,
Wills & Trusts,Document Review,gpt52,qs,0,0,0,,
Wills & Trusts,Document Review,gemini31_pro,deepseek_v4,0,0,0,,
Wills & Trusts,Document Review,gemini31_pro,jackie,0,0,0,,
Wills & Trusts,Document Review,gemini31_pro,qs,0,0,0,,
Wills & Trusts,Document Review,deepseek_v4,jackie,0,0,0,,
Wills & Trusts,Document Review,deepseek_v4,qs,0,0,0,,
Wills & Trusts,Document Review,jackie,qs,0,0,0,,
Wills & Trusts,Elder Abuse,gpt52,gemini31_pro,3,3,2,0.5,0.6666666666666666
Wills & Trusts,Elder Abuse,gpt52,deepseek_v4,3,3,3,1.0,1.0
Wills & Trusts,Elder Abuse,gpt52,jackie,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Elder Abuse,gpt52,qs,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Elder Abuse,gemini31_pro,deepseek_v4,3,3,2,0.5,0.6666666666666666
Wills & Trusts,Elder Abuse,gemini31_pro,jackie,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Elder Abuse,gemini31_pro,qs,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Elder Abuse,deepseek_v4,jackie,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Elder Abuse,deepseek_v4,qs,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Elder Abuse,jackie,qs,2,2,2,1.0,1.0
Wills & Trusts,"General (Wills, Trusts, Estates)",gpt52,gemini31_pro,3,4,2,0.4,0.5714285714285714
Wills & Trusts,"General (Wills, Trusts, Estates)",gpt52,deepseek_v4,3,4,2,0.4,0.5714285714285714
Wills & Trusts,"General (Wills, Trusts, Estates)",gpt52,jackie,3,2,1,0.25,0.4
Wills & Trusts,"General (Wills, Trusts, Estates)",gpt52,qs,3,2,1,0.25,0.4
Wills & Trusts,"General (Wills, Trusts, Estates)",gemini31_pro,deepseek_v4,4,4,3,0.6,0.75
Wills & Trusts,"General (Wills, Trusts, Estates)",gemini31_pro,jackie,4,2,1,0.2,0.3333333333333333
Wills & Trusts,"General (Wills, Trusts, Estates)",gemini31_pro,qs,4,2,1,0.2,0.3333333333333333
Wills & Trusts,"General (Wills, Trusts, Estates)",deepseek_v4,jackie,4,2,2,0.5,0.6666666666666666
Wills & Trusts,"General (Wills, Trusts, Estates)",deepseek_v4,qs,4,2,2,0.5,0.6666666666666666
Wills & Trusts,"General (Wills, Trusts, Estates)",jackie,qs,2,2,2,1.0,1.0
Wills & Trusts,Litigation,gpt52,gemini31_pro,1,3,1,0.3333333333333333,0.5
Wills & Trusts,Litigation,gpt52,deepseek_v4,1,1,1,1.0,1.0
Wills & Trusts,Litigation,gpt52,jackie,1,2,1,0.5,0.6666666666666666
Wills & Trusts,Litigation,gpt52,qs,1,3,1,0.3333333333333333,0.5
Wills & Trusts,Litigation,gemini31_pro,deepseek_v4,3,1,1,0.3333333333333333,0.5
Wills & Trusts,Litigation,gemini31_pro,jackie,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Litigation,gemini31_pro,qs,3,3,2,0.5,0.6666666666666666
Wills & Trusts,Litigation,deepseek_v4,jackie,1,2,1,0.5,0.6666666666666666
Wills & Trusts,Litigation,deepseek_v4,qs,1,3,1,0.3333333333333333,0.5
Wills & Trusts,Litigation,jackie,qs,2,3,2,0.6666666666666666,0.8
Wills & Trusts,Living Trusts,gpt52,gemini31_pro,3,1,1,0.3333333333333333,0.5
Wills & Trusts,Living Trusts,gpt52,deepseek_v4,3,0,0,0.0,0.0
Wills & Trusts,Living Trusts,gpt52,jackie,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Living Trusts,gpt52,qs,3,2,2,0.6666666666666666,0.8
Wills & Trusts,Living Trusts,gemini31_pro,deepseek_v4,1,0,0,0.0,0.0
Wills & Trusts,Living Trusts,gemini31_pro,jackie,1,2,0,0.0,0.0
Wills & Trusts,Living Trusts,gemini31_pro,qs,1,2,0,0.0,0.0
Wills & Trusts,Living Trusts,deepseek_v4,jackie,0,2,0,0.0,0.0
Wills & Trusts,Living Trusts,deepseek_v4,qs,0,2,0,0.0,0.0
Wills & Trusts,Living Trusts,jackie,qs,2,2,2,1.0,1.0
Wills & Trusts,Long-Term Care Issues,gpt52,gemini31_pro,0,0,0,,
Wills & Trusts,Long-Term Care Issues,gpt52,deepseek_v4,0,0,0,,
Wills & Trusts,Long-Term Care Issues,gpt52,jackie,0,0,0,,
Wills & Trusts,Long-Term Care Issues,gpt52,qs,0,0,0,,
Wills & Trusts,Long-Term Care Issues,gemini31_pro,deepseek_v4,0,0,0,,
Wills & Trusts,Long-Term Care Issues,gemini31_pro,jackie,0,0,0,,
Wills & Trusts,Long-Term Care Issues,gemini31_pro,qs,0,0,0,,
Wills & Trusts,Long-Term Care Issues,deepseek_v4,jackie,0,0,0,,
Wills & Trusts,Long-Term Care Issues,deepseek_v4,qs,0,0,0,,
Wills & Trusts,Long-Term Care Issues,jackie,qs,0,0,0,,
Wills & Trusts,Medicare/Medicaid Planning,gpt52,gemini31_pro,0,1,0,0.0,0.0
Wills & Trusts,Medicare/Medicaid Planning,gpt52,deepseek_v4,0,1,0,0.0,0.0
Wills & Trusts,Medicare/Medicaid Planning,gpt52,jackie,0,0,0,,
Wills & Trusts,Medicare/Medicaid Planning,gpt52,qs,0,0,0,,
Wills & Trusts,Medicare/Medicaid Planning,gemini31_pro,deepseek_v4,1,1,1,1.0,1.0
Wills & Trusts,Medicare/Medicaid Planning,gemini31_pro,jackie,1,0,0,0.0,0.0
Wills & Trusts,Medicare/Medicaid Planning,gemini31_pro,qs,1,0,0,0.0,0.0
Wills & Trusts,Medicare/Medicaid Planning,deepseek_v4,jackie,1,0,0,0.0,0.0
Wills & Trusts,Medicare/Medicaid Planning,deepseek_v4,qs,1,0,0,0.0,0.0
Wills & Trusts,Medicare/Medicaid Planning,jackie,qs,0,0,0,,
Wills & Trusts,Power of Attorney,gpt52,gemini31_pro,2,2,2,1.0,1.0
Wills & Trusts,Power of Attorney,gpt52,deepseek_v4,2,0,0,0.0,0.0
Wills & Trusts,Power of Attorney,gpt52,jackie,2,0,0,0.0,0.0
Wills & Trusts,Power of Attorney,gpt52,qs,2,1,1,0.5,0.6666666666666666
Wills & Trusts,Power of Attorney,gemini31_pro,deepseek_v4,2,0,0,0.0,0.0
Wills & Trusts,Power of Attorney,gemini31_pro,jackie,2,0,0,0.0,0.0
Wills & Trusts,Power of Attorney,gemini31_pro,qs,2,1,1,0.5,0.6666666666666666
Wills & Trusts,Power of Attorney,deepseek_v4,jackie,0,0,0,,
Wills & Trusts,Power of Attorney,deepseek_v4,qs,0,1,0,0.0,0.0
Wills & Trusts,Power of Attorney,jackie,qs,0,1,0,0.0,0.0
Wills & Trusts,Probate,gpt52,gemini31_pro,2,2,2,1.0,1.0
Wills & Trusts,Probate,gpt52,deepseek_v4,2,1,1,0.5,0.6666666666666666
Wills & Trusts,Probate,gpt52,jackie,2,2,2,1.0,1.0
Wills & Trusts,Probate,gpt52,qs,2,2,2,1.0,1.0
Wills & Trusts,Probate,gemini31_pro,deepseek_v4,2,1,1,0.5,0.6666666666666666
Wills & Trusts,Probate,gemini31_pro,jackie,2,2,2,1.0,1.0
Wills & Trusts,Probate,gemini31_pro,qs,2,2,2,1.0,1.0
Wills & Trusts,Probate,deepseek_v4,jackie,1,2,1,0.5,0.6666666666666666
Wills & Trusts,Probate,deepseek_v4,qs,1,2,1,0.5,0.6666666666666666
Wills & Trusts,Probate,jackie,qs,2,2,2,1.0,1.0
Wills & Trusts,Reversing Guardianship or Payee Assignments,gpt52,gemini31_pro,0,0,0,,
Wills & Trusts,Reversing Guardianship or Payee Assignments,gpt52,deepseek_v4,0,0,0,,
Wills & Trusts,Reversing Guardianship or Payee Assignments,gpt52,jackie,0,0,0,,
Wills & Trusts,Reversing Guardianship or Payee Assignments,gpt52,qs,0,0,0,,
Wills & Trusts,Reversing Guardianship or Payee Assignments,gemini31_pro,deepseek_v4,0,0,0,,
Wills & Trusts,Reversing Guardianship or Payee Assignments,gemini31_pro,jackie,0,0,0,,
Wills & Trusts,Reversing Guardianship or Payee Assignments,gemini31_pro,qs,0,0,0,,
Wills & Trusts,Reversing Guardianship or Payee Assignments,deepseek_v4,jackie,0,0,0,,
Wills & Trusts,Reversing Guardianship or Payee Assignments,deepseek_v4,qs,0,0,0,,
Wills & Trusts,Reversing Guardianship or Payee Assignments,jackie,qs,0,0,0,,
Wills & Trusts,Special Needs/Inc. Cap Trusts,gpt52,gemini31_pro,0,0,0,,
Wills & Trusts,Special Needs/Inc. Cap Trusts,gpt52,deepseek_v4,0,1,0,0.0,0.0
Wills & Trusts,Special Needs/Inc. Cap Trusts,gpt52,jackie,0,0,0,,
Wills & Trusts,Special Needs/Inc. Cap Trusts,gpt52,qs,0,0,0,,
Wills & Trusts,Special Needs/Inc. Cap Trusts,gemini31_pro,deepseek_v4,0,1,0,0.0,0.0
Wills & Trusts,Special Needs/Inc. Cap Trusts,gemini31_pro,jackie,0,0,0,,
Wills & Trusts,Special Needs/Inc. Cap Trusts,gemini31_pro,qs,0,0,0,,
Wills & Trusts,Special Needs/Inc. Cap Trusts,deepseek_v4,jackie,1,0,0,0.0,0.0
Wills & Trusts,Special Needs/Inc. Cap Trusts,deepseek_v4,qs,1,0,0,0.0,0.0
Wills & Trusts,Special Needs/Inc. Cap Trusts,jackie,qs,0,0,0,,
Wills & Trusts,Other,gpt52,gemini31_pro,0,0,0,,
Wills & Trusts,Other,gpt52,deepseek_v4,0,0,0,,
Wills & Trusts,Other,gpt52,jackie,0,0,0,,
Wills & Trusts,Other,gpt52,qs,0,0,0,,
Wills & Trusts,Other,gemini31_pro,deepseek_v4,0,0,0,,
Wills & Trusts,Other,gemini31_pro,jackie,0,0,0,,
Wills & Trusts,Other,gemini31_pro,qs,0,0,0,,
Wills & Trusts,Other,deepseek_v4,jackie,0,0,0,,
Wills & Trusts,Other,deepseek_v4,qs,0,0,0,,
Wills & Trusts,Other,jackie,qs,0,0,0,,
Workers' Comp,Employers,gpt52,gemini31_pro,0,0,0,,
Workers' Comp,Employers,gpt52,deepseek_v4,0,0,0,,
Workers' Comp,Employers,gpt52,jackie,0,0,0,,
Workers' Comp,Employers,gpt52,qs,0,0,0,,
Workers' Comp,Employers,gemini31_pro,deepseek_v4,0,0,0,,
Workers' Comp,Employers,gemini31_pro,jackie,0,0,0,,
Workers' Comp,Employers,gemini31_pro,qs,0,0,0,,
Workers' Comp,Employers,deepseek_v4,jackie,0,0,0,,
Workers' Comp,Employers,deepseek_v4,qs,0,0,0,,
Workers' Comp,Employers,jackie,qs,0,0,0,,
Workers' Comp,Federal,gpt52,gemini31_pro,0,0,0,,
Workers' Comp,Federal,gpt52,deepseek_v4,0,0,0,,
Workers' Comp,Federal,gpt52,jackie,0,0,0,,
Workers' Comp,Federal,gpt52,qs,0,0,0,,
Workers' Comp,Federal,gemini31_pro,deepseek_v4,0,0,0,,
Workers' Comp,Federal,gemini31_pro,jackie,0,0,0,,
Workers' Comp,Federal,gemini31_pro,qs,0,0,0,,
Workers' Comp,Federal,deepseek_v4,jackie,0,0,0,,
Workers' Comp,Federal,deepseek_v4,qs,0,0,0,,
Workers' Comp,Federal,jackie,qs,0,0,0,,
Workers' Comp,LHWA,gpt52,gemini31_pro,0,0,0,,
Workers' Comp,LHWA,gpt52,deepseek_v4,0,0,0,,
Workers' Comp,LHWA,gpt52,jackie,0,0,0,,
Workers' Comp,LHWA,gpt52,qs,0,0,0,,
Workers' Comp,LHWA,gemini31_pro,deepseek_v4,0,0,0,,
Workers' Comp,LHWA,gemini31_pro,jackie,0,0,0,,
Workers' Comp,LHWA,gemini31_pro,qs,0,0,0,,
Workers' Comp,LHWA,deepseek_v4,jackie,0,0,0,,
Workers' Comp,LHWA,deepseek_v4,qs,0,0,0,,
Workers' Comp,LHWA,jackie,qs,0,0,0,,
Workers' Comp,State,gpt52,gemini31_pro,3,2,2,0.6666666666666666,0.8
Workers' Comp,State,gpt52,deepseek_v4,3,3,3,1.0,1.0
Workers' Comp,State,gpt52,jackie,3,2,2,0.6666666666666666,0.8
Workers' Comp,State,gpt52,qs,3,3,3,1.0,1.0
Workers' Comp,State,gemini31_pro,deepseek_v4,2,3,2,0.6666666666666666,0.8
Workers' Comp,State,gemini31_pro,jackie,2,2,1,0.3333333333333333,0.5
Workers' Comp,State,gemini31_pro,qs,2,3,2,0.6666666666666666,0.8
Workers' Comp,State,deepseek_v4,jackie,3,2,2,0.6666666666666666,0.8
Workers' Comp,State,deepseek_v4,qs,3,3,3,1.0,1.0
Workers' Comp,State,jackie,qs,2,3,2,0.6666666666666666,0.8
Workers' Comp,Stress Related,gpt52,gemini31_pro,0,0,0,,
Workers' Comp,Stress Related,gpt52,deepseek_v4,0,0,0,,
Workers' Comp,Stress Related,gpt52,jackie,0,0,0,,
Workers' Comp,Stress Related,gpt52,qs,0,0,0,,
Workers' Comp,Stress Related,gemini31_pro,deepseek_v4,0,0,0,,
Workers' Comp,Stress Related,gemini31_pro,jackie,0,0,0,,
Workers' Comp,Stress Related,gemini31_pro,qs,0,0,0,,
Workers' Comp,Stress Related,deepseek_v4,jackie,0,0,0,,
Workers' Comp,Stress Related,deepseek_v4,qs,0,0,0,,
Workers' Comp,Stress Related,jackie,qs,0,0,0,,
Workers' Comp,Third Party litigation,gpt52,gemini31_pro,1,1,1,1.0,1.0
Workers' Comp,Third Party litigation,gpt52,deepseek_v4,1,0,0,0.0,0.0
Workers' Comp,Third Party litigation,gpt52,jackie,1,0,0,0.0,0.0
Workers' Comp,Third Party litigation,gpt52,qs,1,1,1,1.0,1.0
Workers' Comp,Third Party litigation,gemini31_pro,deepseek_v4,1,0,0,0.0,0.0
Workers' Comp,Third Party litigation,gemini31_pro,jackie,1,0,0,0.0,0.0
Workers' Comp,Third Party litigation,gemini31_pro,qs,1,1,1,1.0,1.0
Workers' Comp,Third Party litigation,deepseek_v4,jackie,0,0,0,,
Workers' Comp,Third Party litigation,deepseek_v4,qs,0,1,0,0.0,0.0
Workers' Comp,Third Party litigation,jackie,qs,0,1,0,0.0,0.0
Workers' Comp,Other,gpt52,gemini31_pro,0,0,0,,
Workers' Comp,Other,gpt52,deepseek_v4,0,0,0,,
Workers' Comp,Other,gpt52,jackie,0,0,0,,
Workers' Comp,Other,gpt52,qs,0,0,0,,
Workers' Comp,Other,gemini31_pro,deepseek_v4,0,0,0,,
Workers' Comp,Other,gemini31_pro,jackie,0,0,0,,
Workers' Comp,Other,gemini31_pro,qs,0,0,0,,
Workers' Comp,Other,deepseek_v4,jackie,0,0,0,,
Workers' Comp,Other,deepseek_v4,qs,0,0,0,,
Workers' Comp,Other,jackie,qs,0,0,0,,
