run,scenario_id,source_row,problem_description,gold_labels,predicted_labels,gold_label_count,predicted_label_count,exact_hits,exact_recall,compatible_predicted_hits,exact_precision,any_exact_sublabel,all_exact_sublabels,strict_exact_set,gold_category_count,predicted_category_count,category_hits,category_recall,any_correct_top_level,all_correct_top_levels,category_supported_gold_labels,category_only_gold_labels,graded_retrieval_score,outcome_tier,provider_error,promptfoo_success,latency_ms
run1,gold-0275,317,"I need a consultation with an immigration lawyer. I’m on an F-1 visa on post-completion OPT which expires on 8/23. I got married recently and my spouse (US citizen) and I are filing a green card application. I have a pending grad school offer, and I’m about to initiate the adjustment of status process. My program is in another state and my partner and I would have to separate since that is the option that makes most financial sense. We weren’t sure how that’d affect my green card application. On the other hand, we don’t want to separate and I’m not sure what happens if I file for AOS as my OPT is expiring. Any advice you can provide on the matter will be much appreciated.",International Law > Gen. Immigration/Visas,International Law > General Immigration/Visas || Family Law > General (Divorce/Separation etc.) || International Law > Gen. Immigration/Visas,1,3,1,1.0,2,0.666667,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,13127
run1,gold-0276,318,"Hello, I am looking for an immigration attorney to consult on behalf of my uncle and aunt who are from Mexico. They are looking for information on applying for a green card through their 21 year old citizen daughter. Thank you in advance",International Law > Gen. Immigration/Visas,International Law > General Immigration/Visas || International Law > Gen. Immigration/Visas,1,2,1,1.0,2,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,6052
run1,gold-0277,319,I am looking for an immigration attorney on behalf of my father who is trying to move to the United States. Both my sister and I are US citizens and we are hoping to navigate some specific challenges around that.,International Law > Gen. Immigration/Visas,International Law > General Immigration/Visas,1,1,1,1.0,1,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,8525
run1,gold-0278,320,We are seeking a referral to an immigration lawyer who we could speak to about employment visas through the i-140 form with the EB-3 classification. The employee we want to sponsor had his visa expire almost 30 years ago and we wanted to see if there was any way to sponsor him through employment or if it was possible to renew his expired visa. Any information or help would be greatly appreciated.,International Law > Gen. Immigration/Visas,International Law > General Immigration/Visas || Labor & Employment > General - Employer || International Law > Gen. Immigration/Visas,1,3,1,1.0,2,0.666667,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,6148
run1,gold-0279,321,Looking for immigration advice for my partner. I am a us citezen and we have children and would like to know if we are qualified to help his immigration status,International Law > Gen. Immigration/Visas,International Law > General Immigration/Visas || Family Law > Paternity || General Litigation > Other,1,3,1,1.0,1,0.333333,True,True,False,1,3,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,16547
run1,gold-0280,322,I am engaged to a man that is here on the tourist visa from Algeria. He is supposed to leave on February 21st of this year. We are getting married this weekend. We need assistance in making the correct steps to obtain a green card for him. I don't know anything about the immigration process and need help.,International Law > Gen. Immigration/Visas,International Law > General Immigration/Visas || General Litigation > Civil Rights || International Law > Gen. Immigration/Visas,1,3,1,1.0,2,0.666667,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,13903
run1,gold-0281,323,"I am in need of an immigration lawyer. Someone who has experience in procuring work visas for businesses and individuals, would be preferential.",International Law > Gen. Immigration/Visas,"International Law > General Immigration/Visas || International Law > Business And Corporate || Business and Corporate > General (contracts, entities)",1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,10441
run1,gold-0282,326,Need advising on Oregon whistleblower protections. I have observed what I think are violations of the ADA in my role at OHSU,Labor & Employment > Whistleblowers,General Litigation > Health Law/HIPAA || Labor & Employment > ADA (Disability) Act Issues - Employee || Real Property > ADA Issues/Animals/Accommodations,1,3,0,0,0,0,False,False,False,1,3,1,1.0,True,True,1,1,0.5,top_level_only,,False,15408
run1,gold-0283,327,I believe I have been a victim of age discrimination at my work. I am 53 years old and was demoted out of my role in a recent reorg so my job could be given to a 35 year old employee. I would like to talk to a lawyer to understand my legal situation and get advice on what I should do.,Labor & Employment > Discrimination,Labor & Employment > Discrimination - Employee || Labor & Employment > Discrimination - Employer || Family Law > Other,1,3,1,1.0,2,0.666667,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,5702
run1,gold-0284,328,"I harassed by my new boss almost everyday, she would hover over my work, text me during my days off questioning me about things that could wait until my in office days. Would snoop through my work. Would gossip with other coworkers about getting rid of me. Promised my position to my receptionist who is now in my position. Would make racist remarks towards me and my hispanic coworkers. Suspended me for 7 days, then Fired me without cause over a 30 second phone call. Refuses to provide paperwork about suspension and termination investigation with HR/coorporate. Never received a response back from her or corporate.",Labor & Employment > Discrimination || Labor & Employment > Wrongful Discharge,Labor & Employment > Discrimination - Employee || Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > Sexual Harassment - Employee,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,21314
run1,gold-0285,330,"I'm a small business owner, I want to terminate one of my employees, and I would like to consult with an attorney to ensure I'm following all the proper steps for doing so. I submitted a form this morning and was given the name and number for Oswin Gianpaolo. I just contacted his office and was told that there was a conflict and so they were unable to assist me.",Labor & Employment > General,Labor & Employment > Wrongful Discharge - Employer || Labor & Employment > General - Employer || Labor & Employment > Document Review/Severance Packages - Employer,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,14716
run1,gold-0286,331,I believe I was wrongly terminated. I was let go from my job with the reasoning being that I got a second job. Also my employer gave me a final paystub indicating my whole final check went to taxes.,Labor & Employment > Wrongful Discharge || Labor & Employment > Wage and Hour Claims,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,12434
run1,gold-0287,332,I was wrongfully terminated from you homeless shelter for telling my boss co workers were being negligent. She got angry knowing I have dislexia and fired me. No I am behind on rent pge and other bills. I left a good job to work there,Labor & Employment > Whistleblowers || Labor & Employment > ADA (Disability) Act Issues,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > Discrimination - Employee || Labor & Employment > Whistleblowers - Employee,2,3,1,0.5,1,0.333333,True,False,False,1,1,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,18455
run1,gold-0288,333,"I worked at Chinatown restaurant at Philmath for 11yr, I worked from 9am until 9pm, and 7 days per week. The owner didn’t pay salaries to me. I need a lawyer who can help me get my salaries back. Thank you.",Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General - Employee || Business and Corporate > Restaurants/OLCC,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,23845
run1,gold-0289,334,I need an attorney to write a letter to try and get my 3 weeks of PTO back. I was wrongfully terminated/they lied and also lied to unemployment. I won my unemployment hearing. Their employee handbook states if you are terminated they do not have to pay out PTO. Under the circumstances I would like to pursue this. I did hear from an unemployment lawyer who suggested I find one that deals with wage claim issues. I worked for the company for 11+ years.,Labor & Employment > Wage and Hour Claims || Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > Wrongful Discharge - Employee || Administrative Law > Unemployment,2,3,2,1.0,2,0.666667,True,True,False,1,2,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,19470
